region_id,region_name,country_iso_alpha_3,pipeline_status,pop_size,avg_age,num_households,avg_household_size,avg_household_income,num_residence_loc,num_activity_loc,avg_num_activity,avg_travel_distance
160021201,Glades,USA,9,9594,46.2,4290,2.2,50748,7770,213,4.2,87.2
160021202,Gulf,USA,9,12461,43.1,5256,2.4,58226,8679,749,4.4,57.2
160021203,Hamilton,USA,9,11172,41.5,4533,2.5,51499,6369,315,4.4,51.1
160021204,Hardee,USA,9,21429,37.9,7680,2.8,53922,10578,770,4.4,37.8
160021205,Hendry,USA,9,34194,35.6,12024,2.8,52521,15332,1133,4.5,62.8
160021206,Hernando,USA,9,168761,46.5,72113,2.3,55672,83457,5151,4.4,36.6
160021207,Highlands,USA,9,88818,49.3,41249,2.2,49616,57817,3904,4.6,32.3
160021208,Hillsborough,USA,9,1229455,38.3,504985,2.4,76244,492396,52112,4.7,35.7
160021209,Holmes,USA,9,16718,42,7015,2.4,47711,10324,492,4.2,57.0
160021210,Indian River,USA,9,121794,49.9,57722,2.1,76235,75434,7287,4.7,29.7
160021211,Jackson,USA,9,39052,42.1,17027,2.3,49075,24590,1762,4.6,46.2
160021212,Jefferson,USA,9,13103,43.8,5686,2.3,57716,7045,466,4.1,52.2
160021213,Lafayette,USA,9,5841,39.3,2146,2.7,62532,3984,151,4.2,60.9
160021214,Lake,USA,9,298073,45.4,127022,2.3,63997,156527,11354,4.4,49.5
160021215,Lee,USA,9,594717,46.4,263703,2.3,72656,328229,30708,4.6,35.3
160021216,Leon,USA,9,257731,36.5,112175,2.3,70946,98002,13427,4.8,25.6
160021217,Levy,USA,9,36147,44.2,15784,2.3,46997,21396,1343,4.3,61.3
160021218,Liberty,USA,9,6008,39.1,2321,2.6,54609,3943,144,4.4,66.9
160021219,Madison,USA,9,15443,42.4,6712,2.3,45205,9428,613,4.4,49.1
160021220,Manatee,USA,9,317130,46,139772,2.3,74038,180488,12546,4.5,28.9
160021221,Marion,USA,9,296426,47.3,134315,2.2,56211,163267,11812,4.5,39.9
160021222,Martin,USA,9,134862,49.1,63381,2.1,86233,74584,8252,4.7,37.3
160021223,Miami-Dade,USA,9,2231934,40.2,855721,2.6,70688,1058986,123630,4.6,33.8
160021224,Monroe,USA,9,63172,46.2,30121,2.1,88461,34117,6839,4.8,104.4
160021225,Nassau,USA,9,74410,42.3,30352,2.5,83554,34777,2841,4.2,48.5
160021226,Okaloosa,USA,9,181229,39,76447,2.4,75731,80011,9786,4.8,38.4
160021227,Okeechobee,USA,9,32753,41.5,13287,2.5,50595,19099,1537,4.5,40.3
160021228,Orange,USA,9,1143665,37,450602,2.5,73109,631288,49918,4.9,31.8
160021229,Osceola,USA,9,272283,37.4,95921,2.8,60212,157869,9460,4.3,39.3
160021230,Palm Beach,USA,9,1252812,44.2,542376,2.3,87081,821614,64996,4.6,43.5
160021231,Pasco,USA,9,461702,43.4,195381,2.4,64633,243568,14324,4.3,46.7
160021232,Pinellas,USA,9,838697,46.1,405873,2.1,69886,484208,41939,4.7,30.3
160021233,Polk,USA,9,563627,41.5,226162,2.5,59818,286099,18999,4.5,45.6
160021234,Putnam,USA,9,61648,44.6,27860,2.2,45466,38063,2266,4.4,48.9
160021235,Santa Rosa,USA,9,157729,39,60428,2.6,77785,68780,4725,4.2,45.8
160021236,Sarasota,USA,9,368768,51.2,177622,2.1,80137,200035,22105,4.8,34.2
160021237,Seminole,USA,9,384510,40.2,160922,2.4,81566,150899,17274,4.4,32.3
160021238,St. Johns,USA,9,207048,41.7,83546,2.5,105622,82753,8727,4.4,52.1
160021239,St. Lucie,USA,9,262511,43.7,109668,2.4,61348,125609,9452,4.4,35.2
160021240,Sumter,USA,9,100178,61.3,52311,1.9,69615,65071,2585,4.8,31.1
160021241,Suwannee,USA,9,38013,41.1,15223,2.5,55527,20586,1176,4.4,51.5
160021242,Taylor,USA,9,17072,42.9,7355,2.3,50751,10861,783,4.7,46.0
160021243,Union,USA,9,9733,38.6,3943,2.5,49190,5913,225,4.5,45.2
160021244,Volusia,USA,9,459533,45.6,209337,2.2,59523,307282,20700,4.5,45.2
160021245,Wakulla,USA,9,27620,41.2,11058,2.5,65236,12852,831,4.1,48.9
160021246,Walton,USA,9,59031,42.6,25408,2.3,74283,35767,3421,4.6,58.1
160021247,Washington,USA,9,20945,40.5,8550,2.4,50915,13287,746,4.5,54.8
160021255,Appling,USA,9,16347,40.1,6684,2.4,50872,11858,635,4.6,46.0
160021256,Atkinson,USA,9,7435,35.6,2829,2.6,48876,4929,130,4.1,46.4
160021259,Bacon,USA,9,10100,38.7,3982,2.5,51689,6936,399,4.5,40.7
160021260,Baker,USA,9,2965,44.9,1308,2.3,50913,2133,26,4.0,52.7
160021261,Baldwin,USA,9,37300,39.5,16301,2.3,50986,16731,1632,4.7,32.7
160021264,Banks,USA,9,16549,39.6,6479,2.6,50830,9568,426,4.2,53.2
160021267,Barrow,USA,9,68929,36.3,24525,2.8,66364,27893,1960,4.1,43.2
160021268,Bartow,USA,9,96491,38.2,36938,2.6,65561,40701,3510,4.4,43.4
160021270,Ben Hill,USA,9,15538,37.7,6351,2.4,41997,8562,694,4.5,26.1
160021273,Berrien,USA,9,18372,39.3,7231,2.5,46708,10184,460,4.1,48.1
160021275,Bibb,USA,9,129947,39.1,57196,2.3,58845,57241,7387,5.0,23.2
160021276,Bleckley,USA,9,10093,40.9,4151,2.4,52514,5715,334,4.2,41.9
160021279,Brantley,USA,9,17126,39.4,6654,2.6,47618,8775,268,4.0,67.7
160021280,Brooks,USA,9,15760,40,6311,2.5,51325,8558,432,4.1,49.7
160021281,Bryan,USA,9,34158,35.1,12351,2.8,80379,12112,937,4.0,49.0
160021282,Bulloch,USA,9,67363,35,26581,2.5,54428,27926,2725,4.5,43.0
160021284,Burke,USA,9,21514,37.5,8047,2.7,52468,10646,601,4.5,53.1
160021286,Butts,USA,9,20683,39.6,8024,2.6,56354,9784,583,4.2,50.2
160021290,Camden,USA,9,49948,35.7,18840,2.7,68375,18644,1665,4.4,32.4
160021291,Candler,USA,9,10615,35.8,4037,2.6,48787,5195,397,4.3,41.1
160021293,Carroll,USA,9,106102,37.4,40917,2.6,61699,43974,3746,4.4,44.4
160021294,Catoosa,USA,9,62131,39.9,24632,2.5,66303,27069,1628,4.4,32.1
160021297,Charlton,USA,9,9035,40.6,3533,2.6,54245,5128,232,4.4,50.5
160021298,Chatham,USA,9,253200,38.3,107133,2.4,71677,108015,13721,4.9,25.3
160021299,Chattahoochee,USA,9,7301,28.3,2497,2.9,61361,1334,176,5.8,28.3
160021300,Chattooga,USA,9,23209,39.2,9232,2.5,44604,12964,561,4.3,34.1
160021303,Cherokee,USA,9,224292,37.2,82831,2.7,91898,82332,7063,4.2,43.1
160021314,Clarke,USA,9,101925,35.4,46210,2.2,53374,45551,5526,5.1,23.2
160021315,Clay,USA,9,2724,42.8,1151,2.4,37170,2376,75,4.1,54.4
160021318,Clayton,USA,9,244565,34.6,91377,2.7,53750,76000,8351,4.3,36.0
160021320,Clinch,USA,9,6089,39,2574,2.4,42719,3795,203,4.5,41.7
160021322,Cobb,USA,9,703582,36.7,273493,2.6,95325,214254,29209,4.6,34.7
160021323,Coffee,USA,9,34905,38.5,14276,2.4,51479,21051,1448,4.7,31.5
160021327,Colquitt,USA,9,39956,38,15542,2.6,48764,21093,1508,4.5,35.8
160021328,Columbia,USA,9,123244,37.2,45666,2.7,91508,49393,3931,4.1,27.9
160021330,Cook,USA,9,15076,39.1,6044,2.5,47032,8830,577,4.2,41.3
160021335,Coweta,USA,9,136378,37.1,50388,2.7,82565,48700,3757,4.2,49.6
160021336,Crawford,USA,9,11257,42.5,4714,2.4,53823,6254,185,3.9,50.1
160021338,Crisp,USA,9,20252,39.5,8304,2.4,48790,10236,1048,4.6,36.1
160021340,Dade,USA,9,14568,41.9,6056,2.4,57582,8514,369,4.6,35.8
160021344,Dawson,USA,9,21019,42.5,8543,2.5,83823,11515,1028,4.4,51.7
160021345,Decatur,USA,9,24828,38.9,10294,2.4,49510,12672,1152,4.7,35.5
160021347,Dekalb,USA,9,651980,37.3,273085,2.4,81593,232389,28982,4.5,32.5
160021350,Dodge,USA,9,18417,39.8,7844,2.3,47618,10217,569,4.4,44.6
160021351,Dooly,USA,9,12601,40.5,5165,2.4,44417,5625,317,4.3,43.8
160021353,Dougherty,USA,9,80843,38.2,34753,2.3,50194,34422,4432,5.0,18.5
160021354,Douglas,USA,9,129120,36.9,48245,2.7,71353,44146,4462,4.3,41.8
160021355,Early,USA,9,9480,41.5,4025,2.4,44511,6703,426,4.4,56.3
160021356,Echols,USA,9,3906,36.7,1494,2.6,49034,1867,64,3.7,52.7
160021358,Effingham,USA,9,53274,36.4,19548,2.7,76801,21150,1153,3.9,48.2
160021359,Elbert,USA,9,17806,41.6,7716,2.3,49305,11209,736,4.4,37.9
160021361,Emanuel,USA,9,20430,38.4,8375,2.4,47381,11557,686,4.5,47.6
160021364,Evans,USA,9,10279,39.2,4018,2.6,52634,4651,357,4.5,35.2
160021366,Fannin,USA,9,22782,46.3,10155,2.2,55571,14142,1296,4.5,39.3
160021368,Fayette,USA,9,103454,41.3,39448,2.6,108623,40233,5186,4.6,40.7
160021370,Floyd,USA,9,87546,39.6,35383,2.5,61032,37873,3722,4.7,27.9
160021372,Forsyth,USA,9,206819,36.1,70354,2.9,118585,72425,7562,4.3,41.6
160021374,Franklin,USA,9,21226,40.4,8318,2.6,48431,14250,858,4.7,44.1
160021376,Fulton,USA,9,863409,37.5,390908,2.2,97791,272244,52518,5.7,39.7
160021380,Gilmer,USA,9,28025,42.8,11444,2.4,59091,13854,1121,4.4,44.9
160021381,Glascock,USA,9,2652,41.2,1082,2.5,49869,1639,63,4.0,45.4
160021382,Glynn,USA,9,77837,40.3,33123,2.3,69847,31020,4802,4.9,27.4
160021383,Gordon,USA,9,54164,37.5,19901,2.7,56852,22992,1738,4.5,34.5
160021384,Grady,USA,9,22868,39.4,9050,2.5,52799,12305,825,4.2,39.0
160021387,Greene,USA,9,14757,46.8,6775,2.2,72578,9508,749,4.6,47.8
160021391,Gwinnett,USA,9,811451,35.1,282287,2.9,83852,251442,31780,4.5,37.7
160021392,Habersham,USA,9,37537,40.9,15003,2.5,56370,18771,1388,4.5,39.4
160021394,Hall,USA,9,175431,37.2,62955,2.8,74314,68212,6585,4.6,36.8
160021396,Hancock,USA,9,6131,48.1,2970,2.1,41926,6203,155,4.1,54.6
160021398,Haralson,USA,9,28702,39.3,11010,2.6,60376,13434,762,4.3,48.1
160021399,Harris,USA,9,32952,40.7,12068,2.7,85241,13673,626,3.9,55.0
160021401,Hart,USA,9,23992,41.6,9826,2.4,54038,17144,748,4.3,39.2
160021402,Heard,USA,9,10949,40.5,4373,2.5,54055,6086,169,3.9,59.4
160021404,Henry,USA,9,201122,36.5,72378,2.8,76585,71000,6252,4.2,44.4
160021409,Houston,USA,9,139938,36.7,55077,2.5,69987,55696,4336,4.6,25.8
160021411,Irwin,USA,9,7560,42.2,3322,2.3,51707,5699,226,4.2,59.6
160021415,Jackson,USA,9,59017,37.8,21759,2.7,71920,27450,1921,4.4,49.6
160021417,Jasper,USA,9,13043,39.1,5092,2.6,53266,6882,288,4.0,60.8
160021420,Jeff Davis,USA,9,13452,38.5,5199,2.6,49413,8402,449,4.4,44.2
160021422,Jefferson,USA,9,12834,42.4,5791,2.2,43423,7942,492,4.4,50.0
160021425,Jenkins,USA,9,7999,39.9,3347,2.4,37403,4547,175,4.2,43.1
160021426,Johnson,USA,9,7403,43.2,3277,2.3,47988,4682,166,4.2,53.1
160021427,Jones,USA,9,26775,40.4,10453,2.6,67522,11833,444,4.0,41.0
160021433,Lamar,USA,9,14076,42.3,6255,2.3,53944,8083,514,4.3,45.9
160021436,Lanier,USA,9,9510,36.5,3738,2.5,44618,4408,188,4.0,49.6
160021439,Laurens,USA,9,42648,38.9,17408,2.4,50381,22889,1977,4.7,33.6
160021445,Lee,USA,9,26935,37.3,10249,2.6,79455,11333,692,3.9,33.8
160021450,Liberty,USA,9,58983,32.2,23041,2.6,53336,16543,1628,4.9,29.6
160021452,Lincoln,USA,9,7666,44.9,3433,2.2,55474,5180,265,4.1,53.5
160021454,Long,USA,9,14705,32.6,5383,2.7,60154,5360,122,3.7,49.4
160021457,Lowndes,USA,9,97144,36.1,40189,2.4,55132,39914,4667,4.8,27.7
160021458,Lumpkin,USA,9,27452,41,11375,2.4,58679,13549,963,4.3,45.3
160021459,Macon,USA,9,10127,43.1,4606,2.2,41694,6070,330,4.3,48.7
160021461,Madison,USA,9,27252,39.6,10547,2.6,60988,15163,506,3.9,45.6
160021465,Marion,USA,9,7675,41.4,3256,2.4,50836,4014,128,4.3,54.8
160021473,Mcduffie,USA,9,19933,39.5,8141,2.4,53603,9812,790,4.4,40.1
160021474,Mcintosh,USA,9,13548,42.5,5725,2.4,55834,4109,330,4.1,49.7
160021475,Meriwether,USA,9,19775,41,8083,2.4,51368,11068,565,4.2,63.4
160021476,Miller,USA,9,5524,42.2,2325,2.4,50082,3726,224,4.3,47.3
160021477,Mitchell,USA,9,19341,40.3,7984,2.4,45714,10148,679,4.6,42.1
160021480,Monroe,USA,9,23608,40.8,9564,2.5,74012,11084,696,4.3,54.3
160021482,Montgomery,USA,9,7559,40.4,3067,2.5,56859,4424,144,4.0,43.2
160021485,Morgan,USA,9,16849,41.7,6678,2.5,75475,9028,802,4.9,48.8
160021487,Murray,USA,9,38803,37.2,14159,2.7,51931,16578,765,4.2,32.5
160021488,Muscogee,USA,9,173192,36.7,73081,2.4,61268,75756,8337,4.7,18.8
160021492,Newton,USA,9,97495,37,35723,2.7,65019,37636,2583,4.2,41.4
160021494,Oconee,USA,9,34637,39,12671,2.7,102469,13249,1520,4.3,34.5
160021496,Oglethorpe,USA,9,13391,41.5,5632,2.4,54981,7625,277,3.9,47.7
160021500,Paulding,USA,9,146318,35.4,51179,2.9,75205,51809,3056,3.9,46.5
160021501,Peach,USA,9,23703,40.5,10086,2.4,56752,10520,788,4.5,32.3
160021506,Pickens,USA,9,28220,42.9,11366,2.5,77357,14959,1184,4.4,46.2
160021508,Pierce,USA,9,17573,39.9,6970,2.5,54701,10544,471,4.2,38.9
160021509,Pike,USA,9,15740,39.9,5962,2.6,69360,8229,330,4.0,54.8
160021512,Polk,USA,9,38400,38.5,14871,2.6,53167,19207,1027,4.3,39.2
160021515,Pulaski,USA,9,9045,41.8,3882,2.3,50949,4426,323,4.5,35.9
160021516,Putnam,USA,9,20112,44.1,8612,2.3,66166,12866,734,4.3,54.1
160021517,Quitman,USA,9,1940,50.9,978,2,39530,1988,55,4.4,37.4
160021519,Rabun,USA,9,14073,46.8,6477,2.2,56752,9120,738,4.6,40.3
160021520,Randolph,USA,9,6183,44.5,2860,2.2,39462,4308,239,4.7,27.6
160021524,Richmond,USA,9,166716,38.4,72235,2.3,53751,80516,8606,5.1,20.8
160021525,Rockdale,USA,9,79380,38.2,29851,2.7,66897,28341,3676,4.6,35.1
160021528,Schley,USA,9,4791,39.9,1921,2.5,50802,2288,73,4.0,43.0
160021530,Screven,USA,9,12842,39.8,5263,2.4,51098,7820,488,4.3,54.9
160021531,Seminole,USA,9,7861,41.9,3339,2.4,47362,5938,293,4.4,42.0
160021536,Spalding,USA,9,57847,40.3,23401,2.5,56410,24882,2241,4.5,37.4
160021539,Stephens,USA,9,23064,42.2,9404,2.5,56136,14205,833,4.6,30.7
160021540,Stewart,USA,9,3588,46,1778,2,40728,2749,99,4.4,52.6
160021543,Sumter,USA,9,28647,38.5,11814,2.4,48903,14473,1285,4.7,29.4
160021546,Talbot,USA,9,6546,44,2795,2.3,47433,3599,86,3.8,68.2
160021547,Taliaferro,USA,9,1598,40.7,709,2.3,39164,1360,48,4.0,54.6
160021552,Tattnall,USA,9,20816,37.6,8023,2.6,52046,11059,465,4.3,51.2
160021553,Taylor,USA,9,8674,39.9,3553,2.4,45350,4938,182,4.2,49.5
160021554,Telfair,USA,9,11897,41.1,5165,2.3,38390,6151,296,4.6,45.2
160021555,Terrell,USA,9,8121,40.5,3287,2.5,46675,5383,322,4.2,34.3
160021556,Thomas,USA,9,41934,40.2,17227,2.4,58118,19560,2238,4.7,26.2
160021557,Tift,USA,9,36989,37.5,14916,2.5,53453,17160,2177,5.0,26.5
160021560,Toombs,USA,9,26553,37.6,10479,2.5,51280,11786,1246,4.8,32.0
160021561,Towns,USA,9,9637,50.7,4579,2.1,53258,8129,506,4.6,30.8
160021562,Treutlen,USA,9,5956,41.5,2632,2.3,49126,3456,172,4.1,44.0
160021563,Troup,USA,9,61376,38.3,24602,2.5,56648,26781,2759,4.7,33.2
160021565,Turner,USA,9,8187,39.4,3096,2.6,53121,4966,329,4.2,35.8
160021567,Twiggs,USA,9,6786,45,2943,2.3,43097,4461,129,4.0,64.3
160021568,Union,USA,9,18882,49.7,8773,2.2,58887,14487,969,4.7,33.3
160021571,Upson,USA,9,23504,40.5,10238,2.3,46006,13034,961,4.4,36.3
160021572,Walker,USA,9,63866,40.3,25522,2.5,57338,32692,1432,4.3,35.5
160021575,Walton,USA,9,82196,38.2,30261,2.7,72422,34182,2512,4.1,43.5
160021576,Ware,USA,9,33851,38.6,13887,2.4,49190,18058,1651,4.8,27.6
160021577,Warren,USA,9,5143,42,2268,2.3,44940,3018,153,4.2,45.1
160021580,Washington,USA,9,18233,40.6,7377,2.5,50570,9673,640,4.6,38.5
160021583,Wayne,USA,9,26067,38.6,10283,2.5,51766,13806,1075,4.5,37.2
160021584,Webster,USA,9,2621,41.6,1091,2.4,52926,1578,35,4.0,52.5
160021586,Wheeler,USA,9,4751,42.4,1971,2.4,39014,2970,87,4.3,44.2
160021587,White,USA,9,26199,44.2,11227,2.3,57390,13595,1027,4.5,38.1
160021588,Whitfield,USA,9,97486,36.3,35210,2.8,60494,31316,3744,5.0,21.9
160021589,Wilcox,USA,9,6278,41.2,2671,2.4,45950,4786,163,4.3,47.9
160021591,Wilkes,USA,9,8767,43.7,3956,2.2,50130,5354,503,4.4,43.9
160021592,Wilkinson,USA,9,7762,42.5,3286,2.4,49843,4680,259,4.4,49.8
160021597,Worth,USA,9,19129,40.7,7895,2.4,53331,11363,529,4.0,50.6
160024066,Calhoun,USA,9,4554,40.2,1857,2.5,39840,2994,100,4.5,44.9
160022787,Hawaii,USA,9,171082,42.4,66901,2.6,72159,58867,6823,4.6,94.1
160022788,Honolulu,USA,9,890144,39.9,310221,2.9,100282,200791,30360,4.6,27.7
160022789,Kalawao,USA,9,71,45.9,53,1.3,64891,59,16,4.2,205.0
160022790,Kauai,USA,9,61526,42.5,22520,2.7,88582,16259,3198,4.6,34.6
160022791,Maui,USA,9,150807,40.6,54269,2.8,92675,31320,8024,4.6,37.8
160019502,Ada,USA,9,394682,37.9,163658,2.4,79458,186508,16700,4.8,21.5
160019504,Adams,USA,9,3762,46.6,1734,2.2,55952,4711,173,4.4,72.1
160019512,Bannock,USA,9,79666,35.8,30653,2.6,61996,33029,3430,4.6,25.2
160019514,Bear Lake,USA,9,6177,38.8,2307,2.7,63754,6713,276,4.3,67.4
160019518,Benewah,USA,9,8459,42,3500,2.4,54919,7386,326,4.6,51.2
160019525,Bingham,USA,9,41918,36.2,14815,2.8,60725,23742,1262,4.4,50.3
160019527,Blaine,USA,9,18960,41.9,8261,2.3,76862,12257,1375,4.7,46.2
160019529,Boise,USA,9,6485,47.5,2993,2.2,69576,7418,249,4.2,108.1
160019530,Bonner,USA,9,40133,44,17549,2.3,58485,33346,1939,4.5,50.7
160019531,Bonneville,USA,9,105636,35,38185,2.8,69933,45886,4885,4.8,21.7
160019533,Boundary,USA,9,11082,40,4482,2.5,58830,8508,366,4.5,48.6
160019542,Butte,USA,9,2483,41.5,1043,2.4,59957,2618,161,5.9,80.5
160019543,Camas,USA,9,861,42.6,369,2.3,66951,1962,40,4.5,60.3
160019544,Canyon,USA,9,191444,35.5,68900,2.8,57359,89968,5384,4.3,31.1
160019548,Caribou,USA,9,6826,37.9,2530,2.7,69512,6077,326,4.7,50.9
160019555,Cassia,USA,9,23160,34.4,7802,3,59780,13032,953,4.7,39.6
160019566,Clark,USA,9,919,34.7,313,2.9,45354,951,32,4.3,85.9
160019569,Clearwater,USA,9,8038,46.4,3701,2.2,55845,7569,309,4.6,60.8
160019580,Custer,USA,9,4065,47.3,1845,2.2,46902,5321,236,4.5,199.0
160019657,Elmore,USA,9,25458,35.6,10020,2.5,58729,13483,816,4.5,47.8
160019667,Franklin,USA,9,12794,35.1,4279,3,62367,8535,415,4.5,37.2
160019672,Fremont,USA,9,12991,36.6,4373,3,62296,13264,455,4.2,54.1
160019678,Gem,USA,9,14941,44.3,6391,2.3,50674,11586,544,4.2,35.2
160019683,Gooding,USA,9,14976,37.9,5534,2.7,55304,10499,528,4.4,45.4
160019705,Idaho,USA,9,14909,45.2,6471,2.3,47909,15444,720,4.5,69.5
160019711,Jefferson,USA,9,25879,34.1,8450,3.1,68078,14351,594,4.1,45.2
160019713,Jerome,USA,9,22332,34.4,7725,2.9,57556,12432,679,4.5,31.6
160019727,Kootenai,USA,9,146046,39.7,58635,2.5,70327,68529,5782,4.7,25.9
160019736,Latah,USA,9,34714,36.9,15390,2.3,61307,17831,1378,4.6,29.2
160019739,Lemhi,USA,9,7659,46.6,3700,2.1,46942,7693,478,4.6,72.8
160019742,Lewis,USA,9,3591,45.1,1623,2.2,50873,3550,153,4.6,55.5
160019746,Lincoln,USA,9,4720,34.8,1605,2.9,56277,3600,130,4.1,68.2
160019753,Madison,USA,9,32141,28.6,10567,3,48803,13061,1237,4.7,21.2
160019771,Minidoka,USA,9,19997,36.8,7335,2.7,55966,12850,668,4.4,27.8
160019783,Nez Perce,USA,9,38778,40.7,16272,2.4,62924,22975,2145,4.7,19.7
160019796,Oneida,USA,9,4130,39.5,1579,2.6,56874,3735,202,4.4,43.9
160019799,Owyhee,USA,9,10555,39.5,4160,2.5,51532,7941,274,4.2,92.8
160019805,Payette,USA,9,22320,39.4,8549,2.6,60043,12989,740,4.4,35.6
160019826,Power,USA,9,7203,35.1,2530,2.8,59701,5230,283,4.7,50.5
160019856,Shoshone,USA,9,12139,44.1,5612,2.2,50442,9601,592,4.6,39.4
160019885,Teton,USA,9,9638,36,3754,2.6,67336,7433,433,4.6,41.7
160019897,Twin Falls,USA,9,78819,37,29979,2.6,61310,37450,3618,4.7,24.6
160019899,Valley,USA,9,7606,46.8,3532,2.2,70287,14053,782,4.8,64.1
160019908,Washington,USA,9,9533,42.7,3973,2.4,49794,7777,404,4.4,43.5
160022108,Adams,USA,9,62598,41.3,27338,2.3,62731,37514,2938,4.8,26.2
160022110,Alexander,USA,9,5272,43.8,2427,2.2,45376,4041,174,4.6,61.1
160022134,Bond,USA,9,14932,41.5,6116,2.4,65581,11061,537,4.6,54.7
160022135,Boone,USA,9,51591,37.6,18607,2.8,80480,23812,1366,4.3,49.6
160022138,Brown,USA,9,4529,43.1,2065,2.2,68241,4082,177,5.5,39.5
160022143,Bureau,USA,9,32669,41.9,13793,2.4,68188,25135,1393,4.5,59.1
160022146,Calhoun,USA,9,4364,44.4,1878,2.3,63274,4686,67,4.2,69.4
160022149,Carroll,USA,9,14598,44.2,6566,2.2,61539,13766,736,4.5,54.6
160022152,Cass,USA,9,12029,40.3,5113,2.4,61107,7943,506,4.6,52.3
160022156,Champaign,USA,9,178803,36.4,81242,2.2,68370,80545,8283,4.9,29.3
160022161,Christian,USA,9,31734,41.5,13875,2.3,62257,21086,1327,4.4,53.2
160022163,Clark,USA,9,16368,40.5,6799,2.4,65447,10797,660,4.5,52.8
160022167,Clay,USA,9,13168,40.8,5609,2.3,59816,10327,544,4.7,49.4
160022171,Clinton,USA,9,34761,40.4,14154,2.5,77178,20285,1425,4.5,57.3
160022174,Coles,USA,9,45901,39.7,20942,2.2,59014,23900,2363,4.9,35.7
160022177,Cook,USA,9,4784633,38.3,1951127,2.5,85414,2144491,192469,4.8,43.7
160022182,Crawford,USA,9,17362,42.5,7651,2.3,62535,11886,802,4.9,32.0
160022184,Cumberland,USA,9,10376,40.6,4277,2.4,62612,8889,273,4.1,49.7
160022189,DeWitt,USA,9,15659,40.9,6674,2.3,66673,10542,554,4.5,52.7
160022194,Dekalb,USA,9,93309,36.2,37266,2.5,70606,36573,3901,4.6,48.6
160022201,Douglas,USA,9,18567,39.2,7555,2.5,66576,12707,862,4.6,46.9
160022205,Dupage,USA,9,881056,39.1,339550,2.6,112555,288664,40812,5.0,38.1
160022208,Edgar,USA,9,17521,42.1,7659,2.3,57890,12656,738,4.7,47.8
160022209,Edwards,USA,9,6335,42,2807,2.3,63517,5828,200,4.7,38.3
160022210,Effingham,USA,9,32962,39.7,13427,2.5,70697,20721,2052,5.1,37.5
160022215,Fayette,USA,9,18409,41.5,7654,2.4,56885,15507,685,4.5,61.2
160022221,Ford,USA,9,13218,40.1,5673,2.3,62582,9589,672,4.5,64.3
160022225,Franklin,USA,9,35852,42.4,16325,2.2,50745,22703,1424,4.4,41.4
160022228,Fulton,USA,9,32431,42,14054,2.3,59914,24118,1311,4.3,58.8
160022230,Gallatin,USA,9,5060,43.5,2269,2.2,53387,4416,159,4.5,50.2
160022243,Greene,USA,9,12073,41.7,5085,2.4,56496,10917,376,4.3,55.7
160022246,Grundy,USA,9,50420,37.1,18971,2.7,85421,22515,1871,4.5,54.0
160022248,Hamilton,USA,9,8219,40.8,3413,2.4,65995,7251,183,4.3,50.5
160022251,Hancock,USA,9,17342,43.5,7520,2.3,62010,15936,861,4.5,62.2
160022254,Hardin,USA,9,2926,48.1,1452,2,46572,3396,59,4.5,49.7
160022258,Henderson,USA,9,6700,45.6,3019,2.2,60711,6176,114,4.3,59.8
160022262,Henry,USA,9,47962,41.4,19948,2.4,68913,33303,2075,4.4,54.7
160022278,Iroquois,USA,9,28670,40.7,11829,2.4,62063,22064,1130,4.4,64.7
160022283,Jackson,USA,9,50827,38,23831,2.1,55817,25428,2644,5.0,34.6
160022285,Jasper,USA,9,8958,41.7,3720,2.4,63696,8854,364,4.3,55.1
160022289,Jefferson,USA,9,35937,39.3,15210,2.4,60215,19631,2011,5.1,32.8
160022293,Jersey,USA,9,21019,41.4,8826,2.4,67659,12898,855,4.4,50.3
160022294,Jo Daviess,USA,9,22048,44.6,9787,2.3,69300,18810,1300,4.6,62.1
160022295,Johnson,USA,9,10246,44.9,4481,2.3,58460,7701,296,4.4,54.8
160022300,Kane,USA,9,495382,36.8,175125,2.8,96490,168538,17622,4.6,47.4
160022301,Kankakee,USA,9,98800,39.5,40071,2.5,68667,51183,4428,4.7,38.9
160022302,Kendall,USA,9,117664,34.6,39636,3,101439,39570,2870,4.3,50.1
160022308,Knox,USA,9,45755,42.2,20932,2.2,55528,30389,2223,4.8,35.0
160022317,Lake,USA,9,658238,38.1,243681,2.7,118380,252414,27048,4.8,44.7
160022321,Lasalle,USA,9,105141,41.2,44302,2.4,68302,60364,4966,4.7,62.3
160022322,Lawrence,USA,9,14959,39.9,6245,2.4,57387,9328,421,4.7,29.3
160022325,Lee,USA,9,30899,42.4,13368,2.3,72258,22659,1213,4.7,57.0
160022330,Livingston,USA,9,33963,40.8,14363,2.4,66182,22408,1432,4.7,62.1
160022332,Logan,USA,9,25682,40.8,10997,2.3,69519,16175,1150,4.6,45.9
160022339,Macon,USA,9,99199,41.1,44172,2.2,66378,52855,4729,4.9,24.0
160022340,Macoupin,USA,9,44471,41.4,18631,2.4,66431,32172,1661,4.3,65.5
160022343,Madison,USA,9,256390,39.6,106945,2.4,72606,118554,10866,4.8,39.2
160022349,Marion,USA,9,37465,40.2,15969,2.3,56483,21036,1756,4.6,42.4
160022354,Marshall,USA,9,11263,42.9,4896,2.3,68144,9623,437,4.3,59.8
